datetime,value,datetime_str,datetime_pt,response_time,label
2021-08-25T04:03:00Z,162,1629864180,2021-08-25T04:03:00Z,162,epi
2021-08-25T04:02:00Z,157,1629864120,2021-08-25T04:02:00Z,157,epi
2021-08-25T04:01:00Z,159,1629864060,2021-08-25T04:01:00Z,159,epi
2021-08-25T04:00:00Z,386,1629864000,2021-08-25T04:00:00Z,386,epi
2021-08-25T03:59:00Z,160,1629863940,2021-08-25T03:59:00Z,160,epi
2021-08-25T03:58:00Z,157,1629863880,2021-08-25T03:58:00Z,157,epi
2021-08-25T03:57:00Z,150,1629863820,2021-08-25T03:57:00Z,150,epi
2021-08-25T03:56:00Z,179,1629863760,2021-08-25T03:56:00Z,179,epi
2021-08-25T03:55:00Z,315,1629863700,2021-08-25T03:55:00Z,315,epi
2021-08-25T03:54:00Z,160,1629863640,2021-08-25T03:54:00Z,160,epi
2021-08-25T03:53:00Z,160,1629863580,2021-08-25T03:53:00Z,160,epi
2021-08-25T03:52:00Z,424,1629863520,2021-08-25T03:52:00Z,424,epi
2021-08-25T03:51:00Z,203,1629863460,2021-08-25T03:51:00Z,203,epi
2021-08-25T03:50:00Z,152,1629863400,2021-08-25T03:50:00Z,152,epi
2021-08-25T03:49:00Z,172,1629863340,2021-08-25T03:49:00Z,172,epi
2021-08-25T03:48:00Z,708,1629863280,2021-08-25T03:48:00Z,708,epi
2021-08-25T03:47:00Z,175,1629863220,2021-08-25T03:47:00Z,175,epi
2021-08-25T03:46:00Z,206,1629863160,2021-08-25T03:46:00Z,206,epi
2021-08-25T03:45:00Z,141,1629863100,2021-08-25T03:45:00Z,141,epi
2021-08-25T03:44:00Z,186,1629863040,2021-08-25T03:44:00Z,186,epi
2021-08-25T03:43:00Z,160,1629862980,2021-08-25T03:43:00Z,160,epi
2021-08-25T03:42:00Z,157,1629862920,2021-08-25T03:42:00Z,157,epi
2021-08-25T03:41:00Z,175,1629862860,2021-08-25T03:41:00Z,175,epi
2021-08-25T03:40:00Z,202,1629862800,2021-08-25T03:40:00Z,202,epi
2021-08-25T03:39:00Z,172,1629862740,2021-08-25T03:39:00Z,172,epi
2021-08-25T03:38:00Z,275,1629862680,2021-08-25T03:38:00Z,275,epi
2021-08-25T03:37:00Z,199,1629862620,2021-08-25T03:37:00Z,199,epi
2021-08-25T03:36:00Z,175,1629862560,2021-08-25T03:36:00Z,175,epi
2021-08-25T03:35:00Z,208,1629862500,2021-08-25T03:35:00Z,208,epi
2021-08-25T03:34:00Z,180,1629862440,2021-08-25T03:34:00Z,180,epi
2021-08-25T03:33:00Z,166,1629862380,2021-08-25T03:33:00Z,166,epi
2021-08-25T03:32:00Z,671,1629862320,2021-08-25T03:32:00Z,671,epi
2021-08-25T03:31:00Z,167,1629862260,2021-08-25T03:31:00Z,167,epi
2021-08-25T03:30:00Z,185,1629862200,2021-08-25T03:30:00Z,185,epi
2021-08-25T03:29:00Z,1128,1629862140,2021-08-25T03:29:00Z,1128,epi
2021-08-25T03:28:00Z,951,1629862080,2021-08-25T03:28:00Z,951,epi
2021-08-25T03:27:00Z,566,1629862020,2021-08-25T03:27:00Z,566,epi
2021-08-25T03:26:00Z,159,1629861960,2021-08-25T03:26:00Z,159,epi
2021-08-25T03:25:00Z,192,1629861900,2021-08-25T03:25:00Z,192,epi
2021-08-25T03:24:00Z,413,1629861840,2021-08-25T03:24:00Z,413,epi
2021-08-25T03:23:00Z,157,1629861780,2021-08-25T03:23:00Z,157,epi
2021-08-25T03:22:00Z,173,1629861720,2021-08-25T03:22:00Z,173,epi
2021-08-25T03:21:00Z,1522,1629861660,2021-08-25T03:21:00Z,1522,epi
2021-08-25T03:20:00Z,216,1629861600,2021-08-25T03:20:00Z,216,epi
2021-08-25T03:19:00Z,389,1629861540,2021-08-25T03:19:00Z,389,epi
2021-08-25T03:18:00Z,313,1629861480,2021-08-25T03:18:00Z,313,epi
2021-08-25T03:17:00Z,198,1629861420,2021-08-25T03:17:00Z,198,epi
2021-08-25T03:16:00Z,165,1629861360,2021-08-25T03:16:00Z,165,epi
2021-08-25T03:15:00Z,152,1629861300,2021-08-25T03:15:00Z,152,epi
2021-08-25T03:14:00Z,167,1629861240,2021-08-25T03:14:00Z,167,epi
2021-08-25T03:13:00Z,267,1629861180,2021-08-25T03:13:00Z,267,epi
2021-08-25T03:12:00Z,165,1629861120,2021-08-25T03:12:00Z,165,epi
2021-08-25T03:11:00Z,163,1629861060,2021-08-25T03:11:00Z,163,epi
2021-08-25T03:10:00Z,157,1629861000,2021-08-25T03:10:00Z,157,epi
2021-08-25T03:09:00Z,169,1629860940,2021-08-25T03:09:00Z,169,epi
2021-08-25T03:08:00Z,166,1629860880,2021-08-25T03:08:00Z,166,epi
2021-08-25T03:07:00Z,525,1629860820,2021-08-25T03:07:00Z,525,epi
2021-08-25T03:06:00Z,154,1629860760,2021-08-25T03:06:00Z,154,epi
2021-08-25T03:05:00Z,345,1629860700,2021-08-25T03:05:00Z,345,epi
2021-08-25T03:04:00Z,183,1629860640,2021-08-25T03:04:00Z,183,epi
2021-08-25T03:03:00Z,188,1629860580,2021-08-25T03:03:00Z,188,epi
2021-08-25T03:02:00Z,189,1629860520,2021-08-25T03:02:00Z,189,epi
2021-08-25T03:01:00Z,179,1629860460,2021-08-25T03:01:00Z,179,epi
2021-08-25T03:00:00Z,1137,1629860400,2021-08-25T03:00:00Z,1137,epi
2021-08-25T02:59:00Z,171,1629860340,2021-08-25T02:59:00Z,171,epi
2021-08-25T02:58:00Z,167,1629860280,2021-08-25T02:58:00Z,167,epi
2021-08-25T02:57:00Z,161,1629860220,2021-08-25T02:57:00Z,161,epi
2021-08-25T02:56:00Z,174,1629860160,2021-08-25T02:56:00Z,174,epi
2021-08-25T02:55:00Z,157,1629860100,2021-08-25T02:55:00Z,157,epi
2021-08-25T02:54:00Z,190,1629860040,2021-08-25T02:54:00Z,190,epi
2021-08-25T02:53:00Z,172,1629859980,2021-08-25T02:53:00Z,172,epi
2021-08-25T02:52:00Z,188,1629859920,2021-08-25T02:52:00Z,188,epi
2021-08-25T02:51:00Z,303,1629859860,2021-08-25T02:51:00Z,303,epi
2021-08-25T02:50:00Z,237,1629859800,2021-08-25T02:50:00Z,237,epi
2021-08-25T02:49:00Z,168,1629859740,2021-08-25T02:49:00Z,168,epi
2021-08-25T02:48:00Z,180,1629859680,2021-08-25T02:48:00Z,180,epi
2021-08-25T02:47:00Z,175,1629859620,2021-08-25T02:47:00Z,175,epi
2021-08-25T02:46:00Z,280,1629859560,2021-08-25T02:46:00Z,280,epi
2021-08-25T02:45:00Z,193,1629859500,2021-08-25T02:45:00Z,193,epi
2021-08-25T02:44:00Z,190,1629859440,2021-08-25T02:44:00Z,190,epi
2021-08-25T02:43:00Z,171,1629859380,2021-08-25T02:43:00Z,171,epi
2021-08-25T02:42:00Z,181,1629859320,2021-08-25T02:42:00Z,181,epi
2021-08-25T02:41:00Z,155,1629859260,2021-08-25T02:41:00Z,155,epi
2021-08-25T02:40:00Z,176,1629859200,2021-08-25T02:40:00Z,176,epi
2021-08-25T02:39:00Z,167,1629859140,2021-08-25T02:39:00Z,167,epi
2021-08-25T02:38:00Z,197,1629859080,2021-08-25T02:38:00Z,197,epi
2021-08-25T02:37:00Z,313,1629859020,2021-08-25T02:37:00Z,313,epi
2021-08-25T02:36:00Z,246,1629858960,2021-08-25T02:36:00Z,246,epi
2021-08-25T02:35:00Z,240,1629858900,2021-08-25T02:35:00Z,240,epi
2021-08-25T02:34:00Z,204,1629858840,2021-08-25T02:34:00Z,204,epi
2021-08-25T02:33:00Z,155,1629858780,2021-08-25T02:33:00Z,155,epi
2021-08-25T02:32:00Z,156,1629858720,2021-08-25T02:32:00Z,156,epi
2021-08-25T02:31:00Z,226,1629858660,2021-08-25T02:31:00Z,226,epi
2021-08-25T02:30:00Z,176,1629858600,2021-08-25T02:30:00Z,176,epi
2021-08-25T02:29:00Z,175,1629858540,2021-08-25T02:29:00Z,175,epi
2021-08-25T02:28:00Z,159,1629858480,2021-08-25T02:28:00Z,159,epi
2021-08-25T02:27:00Z,149,1629858420,2021-08-25T02:27:00Z,149,epi
2021-08-25T02:26:00Z,167,1629858360,2021-08-25T02:26:00Z,167,epi
2021-08-25T02:25:00Z,171,1629858300,2021-08-25T02:25:00Z,171,epi
2021-08-25T02:24:00Z,240,1629858240,2021-08-25T02:24:00Z,240,epi
2021-08-25T02:23:00Z,158,1629858180,2021-08-25T02:23:00Z,158,epi
2021-08-25T02:22:00Z,153,1629858120,2021-08-25T02:22:00Z,153,epi
2021-08-25T02:21:00Z,175,1629858060,2021-08-25T02:21:00Z,175,epi
2021-08-25T02:20:00Z,186,1629858000,2021-08-25T02:20:00Z,186,epi
2021-08-25T02:19:00Z,178,1629857940,2021-08-25T02:19:00Z,178,epi
2021-08-25T02:18:00Z,175,1629857880,2021-08-25T02:18:00Z,175,epi
2021-08-25T02:17:00Z,163,1629857820,2021-08-25T02:17:00Z,163,epi
2021-08-25T02:16:00Z,150,1629857760,2021-08-25T02:16:00Z,150,epi
2021-08-25T02:15:00Z,156,1629857700,2021-08-25T02:15:00Z,156,epi
2021-08-25T02:14:00Z,191,1629857640,2021-08-25T02:14:00Z,191,epi
2021-08-25T02:13:00Z,178,1629857580,2021-08-25T02:13:00Z,178,epi
2021-08-25T02:12:00Z,170,1629857520,2021-08-25T02:12:00Z,170,epi
2021-08-25T02:11:00Z,644,1629857460,2021-08-25T02:11:00Z,644,epi
2021-08-25T02:10:00Z,225,1629857400,2021-08-25T02:10:00Z,225,epi
2021-08-25T02:09:00Z,161,1629857340,2021-08-25T02:09:00Z,161,epi
2021-08-25T02:08:00Z,334,1629857280,2021-08-25T02:08:00Z,334,epi
2021-08-25T02:07:00Z,157,1629857220,2021-08-25T02:07:00Z,157,epi
2021-08-25T02:06:00Z,629,1629857160,2021-08-25T02:06:00Z,629,epi
2021-08-25T02:05:00Z,1585,1629857100,2021-08-25T02:05:00Z,1585,epi
2021-08-25T02:04:00Z,182,1629857040,2021-08-25T02:04:00Z,182,epi
2021-08-25T02:03:00Z,181,1629856980,2021-08-25T02:03:00Z,181,epi
2021-08-25T02:02:00Z,1021,1629856920,2021-08-25T02:02:00Z,1021,epi
2021-08-25T02:01:00Z,149,1629856860,2021-08-25T02:01:00Z,149,epi
2021-08-25T02:00:00Z,161,1629856800,2021-08-25T02:00:00Z,161,epi
2021-08-25T01:59:00Z,361,1629856740,2021-08-25T01:59:00Z,361,epi
2021-08-25T01:58:00Z,142,1629856680,2021-08-25T01:58:00Z,142,epi
2021-08-25T01:57:00Z,441,1629856620,2021-08-25T01:57:00Z,441,epi
2021-08-25T01:56:00Z,153,1629856560,2021-08-25T01:56:00Z,153,epi
2021-08-25T01:55:00Z,183,1629856500,2021-08-25T01:55:00Z,183,epi
2021-08-25T01:54:00Z,188,1629856440,2021-08-25T01:54:00Z,188,epi
2021-08-25T01:53:00Z,175,1629856380,2021-08-25T01:53:00Z,175,epi
2021-08-25T01:52:00Z,178,1629856320,2021-08-25T01:52:00Z,178,epi
2021-08-25T01:51:00Z,148,1629856260,2021-08-25T01:51:00Z,148,epi
2021-08-25T01:50:00Z,157,1629856200,2021-08-25T01:50:00Z,157,epi
2021-08-25T01:49:00Z,152,1629856140,2021-08-25T01:49:00Z,152,epi
2021-08-25T01:48:00Z,184,1629856080,2021-08-25T01:48:00Z,184,epi
2021-08-25T01:47:00Z,186,1629856020,2021-08-25T01:47:00Z,186,epi
2021-08-25T01:46:00Z,155,1629855960,2021-08-25T01:46:00Z,155,epi
2021-08-25T01:45:00Z,175,1629855900,2021-08-25T01:45:00Z,175,epi
2021-08-25T01:44:00Z,152,1629855840,2021-08-25T01:44:00Z,152,epi
2021-08-25T01:43:00Z,165,1629855780,2021-08-25T01:43:00Z,165,epi
2021-08-25T01:42:00Z,200,1629855720,2021-08-25T01:42:00Z,200,epi
2021-08-25T01:41:00Z,169,1629855660,2021-08-25T01:41:00Z,169,epi
2021-08-25T01:40:00Z,154,1629855600,2021-08-25T01:40:00Z,154,epi
2021-08-25T01:39:00Z,441,1629855540,2021-08-25T01:39:00Z,441,epi
2021-08-25T01:38:00Z,169,1629855480,2021-08-25T01:38:00Z,169,epi
2021-08-25T01:37:00Z,156,1629855420,2021-08-25T01:37:00Z,156,epi
2021-08-25T01:36:00Z,215,1629855360,2021-08-25T01:36:00Z,215,epi
2021-08-25T01:35:00Z,160,1629855300,2021-08-25T01:35:00Z,160,epi
2021-08-25T01:34:00Z,171,1629855240,2021-08-25T01:34:00Z,171,epi
2021-08-25T01:33:00Z,149,1629855180,2021-08-25T01:33:00Z,149,epi
2021-08-25T01:32:00Z,182,1629855120,2021-08-25T01:32:00Z,182,epi
2021-08-25T01:31:00Z,163,1629855060,2021-08-25T01:31:00Z,163,epi
2021-08-25T01:30:00Z,160,1629855000,2021-08-25T01:30:00Z,160,epi
2021-08-25T01:29:00Z,158,1629854940,2021-08-25T01:29:00Z,158,epi
2021-08-25T01:28:00Z,181,1629854880,2021-08-25T01:28:00Z,181,epi
2021-08-25T01:27:00Z,190,1629854820,2021-08-25T01:27:00Z,190,epi
2021-08-25T01:26:00Z,144,1629854760,2021-08-25T01:26:00Z,144,epi
2021-08-25T01:25:00Z,167,1629854700,2021-08-25T01:25:00Z,167,epi
2021-08-25T01:24:00Z,166,1629854640,2021-08-25T01:24:00Z,166,epi
2021-08-25T01:23:00Z,194,1629854580,2021-08-25T01:23:00Z,194,epi
2021-08-25T01:22:00Z,172,1629854520,2021-08-25T01:22:00Z,172,epi
2021-08-25T01:21:00Z,158,1629854460,2021-08-25T01:21:00Z,158,epi
2021-08-25T01:20:00Z,170,1629854400,2021-08-25T01:20:00Z,170,epi
2021-08-25T01:19:00Z,174,1629854340,2021-08-25T01:19:00Z,174,epi
2021-08-25T01:18:00Z,174,1629854280,2021-08-25T01:18:00Z,174,epi
2021-08-25T01:17:00Z,185,1629854220,2021-08-25T01:17:00Z,185,epi
2021-08-25T01:16:00Z,177,1629854160,2021-08-25T01:16:00Z,177,epi
2021-08-25T01:15:00Z,172,1629854100,2021-08-25T01:15:00Z,172,epi
2021-08-25T01:14:00Z,153,1629854040,2021-08-25T01:14:00Z,153,epi
2021-08-25T01:13:00Z,166,1629853980,2021-08-25T01:13:00Z,166,epi
2021-08-25T01:12:00Z,161,1629853920,2021-08-25T01:12:00Z,161,epi
2021-08-25T01:11:00Z,508,1629853860,2021-08-25T01:11:00Z,508,epi
2021-08-25T01:10:00Z,150,1629853800,2021-08-25T01:10:00Z,150,epi
2021-08-25T01:09:00Z,200,1629853740,2021-08-25T01:09:00Z,200,epi
2021-08-25T01:08:00Z,173,1629853680,2021-08-25T01:08:00Z,173,epi
2021-08-25T01:07:00Z,202,1629853620,2021-08-25T01:07:00Z,202,epi
2021-08-25T01:06:00Z,190,1629853560,2021-08-25T01:06:00Z,190,epi
2021-08-25T01:05:00Z,179,1629853500,2021-08-25T01:05:00Z,179,epi
2021-08-25T01:04:00Z,187,1629853440,2021-08-25T01:04:00Z,187,epi
2021-08-25T01:03:00Z,162,1629853380,2021-08-25T01:03:00Z,162,epi
2021-08-25T01:02:00Z,164,1629853320,2021-08-25T01:02:00Z,164,epi
2021-08-25T01:01:00Z,799,1629853260,2021-08-25T01:01:00Z,799,epi
2021-08-25T01:00:00Z,182,1629853200,2021-08-25T01:00:00Z,182,epi
2021-08-25T00:59:00Z,156,1629853140,2021-08-25T00:59:00Z,156,epi
2021-08-25T00:58:00Z,181,1629853080,2021-08-25T00:58:00Z,181,epi
2021-08-25T00:57:00Z,148,1629853020,2021-08-25T00:57:00Z,148,epi
2021-08-25T00:56:00Z,183,1629852960,2021-08-25T00:56:00Z,183,epi
2021-08-25T00:55:00Z,152,1629852900,2021-08-25T00:55:00Z,152,epi
2021-08-25T00:54:00Z,465,1629852840,2021-08-25T00:54:00Z,465,epi
2021-08-25T00:53:00Z,157,1629852780,2021-08-25T00:53:00Z,157,epi
2021-08-25T00:52:00Z,180,1629852720,2021-08-25T00:52:00Z,180,epi
2021-08-25T00:51:00Z,233,1629852660,2021-08-25T00:51:00Z,233,epi
2021-08-25T00:50:00Z,177,1629852600,2021-08-25T00:50:00Z,177,epi
2021-08-25T00:49:00Z,170,1629852540,2021-08-25T00:49:00Z,170,epi
2021-08-25T00:48:00Z,152,1629852480,2021-08-25T00:48:00Z,152,epi
2021-08-25T00:47:00Z,172,1629852420,2021-08-25T00:47:00Z,172,epi
2021-08-25T00:46:00Z,146,1629852360,2021-08-25T00:46:00Z,146,epi
2021-08-25T00:45:00Z,187,1629852300,2021-08-25T00:45:00Z,187,epi
2021-08-25T00:44:00Z,180,1629852240,2021-08-25T00:44:00Z,180,epi
2021-08-25T00:43:00Z,160,1629852180,2021-08-25T00:43:00Z,160,epi
2021-08-25T00:42:00Z,181,1629852120,2021-08-25T00:42:00Z,181,epi
2021-08-25T00:41:00Z,160,1629852060,2021-08-25T00:41:00Z,160,epi
2021-08-25T00:40:00Z,176,1629852000,2021-08-25T00:40:00Z,176,epi
2021-08-25T00:39:00Z,165,1629851940,2021-08-25T00:39:00Z,165,epi
2021-08-25T00:38:00Z,197,1629851880,2021-08-25T00:38:00Z,197,epi
2021-08-25T00:37:00Z,1340,1629851820,2021-08-25T00:37:00Z,1340,epi
2021-08-25T00:36:00Z,172,1629851760,2021-08-25T00:36:00Z,172,epi
2021-08-25T00:35:00Z,4391,1629851700,2021-08-25T00:35:00Z,4391,epi
2021-08-25T00:34:00Z,298,1629851640,2021-08-25T00:34:00Z,298,epi
2021-08-25T00:33:00Z,193,1629851580,2021-08-25T00:33:00Z,193,epi
2021-08-25T00:32:00Z,167,1629851520,2021-08-25T00:32:00Z,167,epi
2021-08-25T00:31:00Z,184,1629851460,2021-08-25T00:31:00Z,184,epi
2021-08-25T00:30:00Z,1019,1629851400,2021-08-25T00:30:00Z,1019,epi
2021-08-25T00:29:00Z,179,1629851340,2021-08-25T00:29:00Z,179,epi
2021-08-25T00:28:00Z,164,1629851280,2021-08-25T00:28:00Z,164,epi
2021-08-25T00:27:00Z,467,1629851220,2021-08-25T00:27:00Z,467,epi
2021-08-25T00:26:00Z,190,1629851160,2021-08-25T00:26:00Z,190,epi
2021-08-25T00:25:00Z,169,1629851100,2021-08-25T00:25:00Z,169,epi
2021-08-25T00:24:00Z,153,1629851040,2021-08-25T00:24:00Z,153,epi
2021-08-25T00:23:00Z,157,1629850980,2021-08-25T00:23:00Z,157,epi
2021-08-25T00:22:00Z,178,1629850920,2021-08-25T00:22:00Z,178,epi
2021-08-25T00:21:00Z,151,1629850860,2021-08-25T00:21:00Z,151,epi
2021-08-25T00:20:00Z,154,1629850800,2021-08-25T00:20:00Z,154,epi
2021-08-25T00:19:00Z,182,1629850740,2021-08-25T00:19:00Z,182,epi
2021-08-25T00:18:00Z,181,1629850680,2021-08-25T00:18:00Z,181,epi
2021-08-25T00:17:00Z,152,1629850620,2021-08-25T00:17:00Z,152,epi
2021-08-25T00:16:00Z,153,1629850560,2021-08-25T00:16:00Z,153,epi
2021-08-25T00:15:00Z,154,1629850500,2021-08-25T00:15:00Z,154,epi
2021-08-25T00:14:00Z,155,1629850440,2021-08-25T00:14:00Z,155,epi
2021-08-25T00:13:00Z,191,1629850380,2021-08-25T00:13:00Z,191,epi
2021-08-25T00:12:00Z,181,1629850320,2021-08-25T00:12:00Z,181,epi
2021-08-25T00:11:00Z,154,1629850260,2021-08-25T00:11:00Z,154,epi
2021-08-25T00:10:00Z,192,1629850200,2021-08-25T00:10:00Z,192,epi
2021-08-25T00:09:00Z,185,1629850140,2021-08-25T00:09:00Z,185,epi
2021-08-25T00:08:00Z,178,1629850080,2021-08-25T00:08:00Z,178,epi
2021-08-25T00:07:00Z,150,1629850020,2021-08-25T00:07:00Z,150,epi
2021-08-25T00:06:00Z,191,1629849960,2021-08-25T00:06:00Z,191,epi
2021-08-25T00:05:00Z,150,1629849900,2021-08-25T00:05:00Z,150,epi
2021-08-25T00:04:00Z,151,1629849840,2021-08-25T00:04:00Z,151,epi
2021-08-25T00:03:00Z,256,1629849780,2021-08-25T00:03:00Z,256,epi
2021-08-25T00:02:00Z,150,1629849720,2021-08-25T00:02:00Z,150,epi
2021-08-25T00:01:00Z,157,1629849660,2021-08-25T00:01:00Z,157,epi
2021-08-25T00:00:00Z,160,1629849600,2021-08-25T00:00:00Z,160,epi
2021-08-24T23:59:00Z,162,1629849540,2021-08-24T23:59:00Z,162,epi
2021-08-24T23:58:00Z,149,1629849480,2021-08-24T23:58:00Z,149,epi
2021-08-24T23:57:00Z,247,1629849420,2021-08-24T23:57:00Z,247,epi
2021-08-24T23:56:00Z,156,1629849360,2021-08-24T23:56:00Z,156,epi
2021-08-24T23:55:00Z,229,1629849300,2021-08-24T23:55:00Z,229,epi
2021-08-24T23:54:00Z,200,1629849240,2021-08-24T23:54:00Z,200,epi
2021-08-24T23:53:00Z,149,1629849180,2021-08-24T23:53:00Z,149,epi
2021-08-24T23:52:00Z,208,1629849120,2021-08-24T23:52:00Z,208,epi
2021-08-24T23:51:00Z,174,1629849060,2021-08-24T23:51:00Z,174,epi
2021-08-24T23:50:00Z,148,1629849000,2021-08-24T23:50:00Z,148,epi
2021-08-24T23:49:00Z,161,1629848940,2021-08-24T23:49:00Z,161,epi
2021-08-24T23:48:00Z,149,1629848880,2021-08-24T23:48:00Z,149,epi
2021-08-24T23:47:00Z,226,1629848820,2021-08-24T23:47:00Z,226,epi
2021-08-24T23:46:00Z,162,1629848760,2021-08-24T23:46:00Z,162,epi
2021-08-24T23:45:00Z,161,1629848700,2021-08-24T23:45:00Z,161,epi
2021-08-24T23:44:00Z,172,1629848640,2021-08-24T23:44:00Z,172,epi
2021-08-24T23:43:00Z,168,1629848580,2021-08-24T23:43:00Z,168,epi
2021-08-24T23:42:00Z,194,1629848520,2021-08-24T23:42:00Z,194,epi
2021-08-24T23:41:00Z,184,1629848460,2021-08-24T23:41:00Z,184,epi
2021-08-24T23:40:00Z,201,1629848400,2021-08-24T23:40:00Z,201,epi
2021-08-24T23:39:00Z,149,1629848340,2021-08-24T23:39:00Z,149,epi
2021-08-24T23:38:00Z,180,1629848280,2021-08-24T23:38:00Z,180,epi
2021-08-24T23:37:00Z,169,1629848220,2021-08-24T23:37:00Z,169,epi
2021-08-24T23:36:00Z,179,1629848160,2021-08-24T23:36:00Z,179,epi
2021-08-24T23:35:00Z,169,1629848100,2021-08-24T23:35:00Z,169,epi
2021-08-24T23:34:00Z,184,1629848040,2021-08-24T23:34:00Z,184,epi
2021-08-24T23:33:00Z,153,1629847980,2021-08-24T23:33:00Z,153,epi
2021-08-24T23:32:00Z,175,1629847920,2021-08-24T23:32:00Z,175,epi
2021-08-24T23:31:00Z,323,1629847860,2021-08-24T23:31:00Z,323,epi
2021-08-24T23:30:00Z,169,1629847800,2021-08-24T23:30:00Z,169,epi
2021-08-24T23:29:00Z,169,1629847740,2021-08-24T23:29:00Z,169,epi
2021-08-24T23:28:00Z,177,1629847680,2021-08-24T23:28:00Z,177,epi
2021-08-24T23:27:00Z,162,1629847620,2021-08-24T23:27:00Z,162,epi
2021-08-24T23:26:00Z,180,1629847560,2021-08-24T23:26:00Z,180,epi
2021-08-24T23:25:00Z,280,1629847500,2021-08-24T23:25:00Z,280,epi
2021-08-24T23:24:00Z,148,1629847440,2021-08-24T23:24:00Z,148,epi
2021-08-24T23:23:00Z,148,1629847380,2021-08-24T23:23:00Z,148,epi
2021-08-24T23:22:00Z,176,1629847320,2021-08-24T23:22:00Z,176,epi
2021-08-24T23:21:00Z,347,1629847260,2021-08-24T23:21:00Z,347,epi
2021-08-24T23:20:00Z,185,1629847200,2021-08-24T23:20:00Z,185,epi
2021-08-24T23:19:00Z,328,1629847140,2021-08-24T23:19:00Z,328,epi
2021-08-24T23:18:00Z,270,1629847080,2021-08-24T23:18:00Z,270,epi
2021-08-24T23:17:00Z,160,1629847020,2021-08-24T23:17:00Z,160,epi
2021-08-24T23:16:00Z,170,1629846960,2021-08-24T23:16:00Z,170,epi
2021-08-24T23:15:00Z,251,1629846900,2021-08-24T23:15:00Z,251,epi
2021-08-24T23:14:00Z,195,1629846840,2021-08-24T23:14:00Z,195,epi
2021-08-24T23:13:00Z,179,1629846780,2021-08-24T23:13:00Z,179,epi
2021-08-24T23:12:00Z,190,1629846720,2021-08-24T23:12:00Z,190,epi
2021-08-24T23:11:00Z,164,1629846660,2021-08-24T23:11:00Z,164,epi
2021-08-24T23:10:00Z,174,1629846600,2021-08-24T23:10:00Z,174,epi
2021-08-24T23:09:00Z,229,1629846540,2021-08-24T23:09:00Z,229,epi
2021-08-24T23:08:00Z,163,1629846480,2021-08-24T23:08:00Z,163,epi
2021-08-24T23:07:00Z,176,1629846420,2021-08-24T23:07:00Z,176,epi
2021-08-24T23:06:00Z,210,1629846360,2021-08-24T23:06:00Z,210,epi
2021-08-24T23:05:00Z,166,1629846300,2021-08-24T23:05:00Z,166,epi
2021-08-24T23:04:00Z,209,1629846240,2021-08-24T23:04:00Z,209,epi
2021-08-24T23:03:00Z,176,1629846180,2021-08-24T23:03:00Z,176,epi
2021-08-24T23:02:00Z,183,1629846120,2021-08-24T23:02:00Z,183,epi
2021-08-24T23:01:00Z,155,1629846060,2021-08-24T23:01:00Z,155,epi
2021-08-24T23:00:00Z,154,1629846000,2021-08-24T23:00:00Z,154,epi
2021-08-24T22:59:00Z,233,1629845940,2021-08-24T22:59:00Z,233,epi
2021-08-24T22:58:00Z,201,1629845880,2021-08-24T22:58:00Z,201,epi
2021-08-24T22:57:00Z,166,1629845820,2021-08-24T22:57:00Z,166,epi
2021-08-24T22:56:00Z,177,1629845760,2021-08-24T22:56:00Z,177,epi
2021-08-24T22:55:00Z,168,1629845700,2021-08-24T22:55:00Z,168,epi
2021-08-24T22:54:00Z,165,1629845640,2021-08-24T22:54:00Z,165,epi
2021-08-24T22:53:00Z,169,1629845580,2021-08-24T22:53:00Z,169,epi
2021-08-24T22:52:00Z,171,1629845520,2021-08-24T22:52:00Z,171,epi
2021-08-24T22:51:00Z,148,1629845460,2021-08-24T22:51:00Z,148,epi
2021-08-24T22:50:00Z,197,1629845400,2021-08-24T22:50:00Z,197,epi
2021-08-24T22:49:00Z,165,1629845340,2021-08-24T22:49:00Z,165,epi
2021-08-24T22:48:00Z,167,1629845280,2021-08-24T22:48:00Z,167,epi
2021-08-24T22:47:00Z,166,1629845220,2021-08-24T22:47:00Z,166,epi
2021-08-24T22:46:00Z,176,1629845160,2021-08-24T22:46:00Z,176,epi
2021-08-24T22:45:00Z,182,1629845100,2021-08-24T22:45:00Z,182,epi
2021-08-24T22:44:00Z,160,1629845040,2021-08-24T22:44:00Z,160,epi
2021-08-24T22:43:00Z,207,1629844980,2021-08-24T22:43:00Z,207,epi
2021-08-24T22:42:00Z,167,1629844920,2021-08-24T22:42:00Z,167,epi
2021-08-24T22:41:00Z,159,1629844860,2021-08-24T22:41:00Z,159,epi
2021-08-24T22:40:00Z,163,1629844800,2021-08-24T22:40:00Z,163,epi
2021-08-24T22:39:00Z,162,1629844740,2021-08-24T22:39:00Z,162,epi
2021-08-24T22:38:00Z,192,1629844680,2021-08-24T22:38:00Z,192,epi
2021-08-24T22:37:00Z,192,1629844620,2021-08-24T22:37:00Z,192,epi
2021-08-24T22:36:00Z,178,1629844560,2021-08-24T22:36:00Z,178,epi
2021-08-24T22:35:00Z,177,1629844500,2021-08-24T22:35:00Z,177,epi
2021-08-24T22:34:00Z,223,1629844440,2021-08-24T22:34:00Z,223,epi
2021-08-24T22:33:00Z,183,1629844380,2021-08-24T22:33:00Z,183,epi
2021-08-24T22:32:00Z,228,1629844320,2021-08-24T22:32:00Z,228,epi
